Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	tree_length
360	-178.9412	-241.642	62.70076	0.0138428	0.00225766	0.0280204	0.246272	0.00230602	0.0537046	0.0265575	0.0302278	0.0362761	0.032827	0.034742	0.00669204	0.225342	0.000983343	0.00249094	0.0211151	0.0496969	0.0700308	0.00444239	0.117177	0.0361668	0.253574	0.00721097	0.0193596	0.0275961	0.134035	0.00687002	0.0666088	0.124078	0.0206142	0.00758723	0.0042608	0.0377731	0.0250045	0.0489995	0.120122	0.0796145	0.0247831	0.014816	0.0486968	0.056892	0.0954763	0.0511281	0.0247654	0.0736547	0.00800544	0.0025714	0.0433087	0.216299	0.620225	1.61232	4.62323	23.0901	2.270004	0.00570772	0.00093089	0.0115535	0.101544	0.000950831	0.0221438	0.0109503	0.0124637	0.0149576	0.0135354	0.014325	0.0027593	0.0929141	0.000405458	0.00102708	0.00870629	0.0204913	0.0288755	0.00183171	0.0483149	0.0149125	0.104555	0.00297327	0.00798247	0.0113786	0.0552661	0.00283269	0.0274645	0.0511604	0.00849977	0.00312841	0.00175684	0.0155748	0.01031	0.0202037	0.0495292	0.0328271	0.0102187	0.00610903	0.020079	0.023458	0.0393673	0.0210814	0.0102114	0.0303697	0.00330085	0.00106025	2.425268
396	-182.3194	-246.2303	63.91089	0.0347656	0.0218436	0.00358886	0.0321166	0.00407405	0.0298035	0.00714554	0.00233422	0.00788382	0.00627625	0.00932806	0.0313657	0.0378786	0.000988613	0.0017802	0.0335481	0.0358064	0.00963772	0.00174813	0.0022694	0.0191152	0.00853883	0.00757993	0.013022	0.0160242	0.0115192	0.0152667	0.0564238	0.0489878	0.0119402	0.0071317	0.0472194	0.0248085	0.00340958	0.00933457	0.0109229	0.00167487	0.000608402	0.00549972	0.00840236	0.00756678	0.0224255	0.0126886	0.00377723	0.02499	0.00013466	0.00934272	0.0110999	0.111352	0.504181	1.98341	8.98056	90.0912	3.254405	0.0481159	0.0302317	0.00496702	0.0444497	0.00563853	0.0412484	0.00988949	0.00323059	0.0109113	0.00868639	0.0129101	0.0434104	0.0524244	0.00136825	0.00246382	0.0464309	0.0495564	0.0133387	0.00241943	0.00314087	0.0264557	0.0118178	0.0104907	0.0180225	0.0221776	0.0159427	0.0211293	0.0780911	0.0677996	0.0165253	0.00987034	0.0653521	0.0343352	0.00471889	0.0129191	0.0151174	0.00231804	0.000842034	0.00761166	0.0116289	0.0104725	0.0310371	0.0175611	0.00522773	0.0345864	0.000186371	0.0129304	0.7225384
432	-177.1608	-240.5579	63.39712	0.00026702	0.00778996	0.0103368	0.0216547	0.0767167	0.0541225	0.0376087	0.0219145	0.00605094	0.0374299	0.0206681	0.112496	0.0625813	0.00848062	0.00536993	0.00450706	0.0192404	0.0285212	0.0278395	0.0216767	0.0139719	0.0196441	0.0208433	0.0637888	0.0109059	0.0526292	0.0476225	0.010256	0.00553519	0.0163179	0.00469586	0.028603	0.0469815	0.0622996	0.0211288	0.0184726	0.029064	0.0470731	0.032461	0.0223082	0.0121903	0.0298328	0.0329385	0.116724	0.0969263	0.0247892	0.00156907	0.0162884	0.134254	0.534478	1.87098	7.44855	61.3934	2.977093	0.00018105	0.00528188	0.00700876	0.0146827	0.0520168	0.036697	0.0255001	0.0148588	0.00410276	0.0253789	0.0140138	0.0762766	0.0424324	0.00575017	0.00364101	0.00305595	0.0130457	0.0193384	0.0188762	0.0146976	0.00947345	0.0133194	0.0141325	0.0432512	0.00739457	0.0356846	0.0322898	0.00695392	0.00375306	0.0110642	0.00318397	0.0193939	0.0318552	0.0422414	0.0143261	0.0125251	0.0197065	0.0319173	0.0220098	0.0151258	0.00826545	0.0202278	0.0223335	0.0791435	0.0657196	0.016808	0.00106389	1.474846
468	-167.0746	-230.4181	63.34354	0.00146006	0.00187211	0.00597109	0.000389188	0.0685876	0.0222961	0.00520723	0.00206976	0.0259871	0.013357	0.0338722	0.00107897	0.0145359	0.000262452	0.00243383	0.00169474	0.000422558	0.00377076	0.0129987	0.00977673	0.000554821	0.0251459	0.00444132	0.0015797	0.00172865	0.0107338	0.00642374	0.000300931	0.000688802	0.00356834	0.000776094	0.00325578	0.00133445	0.00926141	0.0174778	0.000357313	0.000326519	0.00135307	0.000915653	0.00760422	0.00684242	0.00872243	0.00763338	0.0109935	0.00668102	0.00773629	0.00177152	0.00479172	0.0739213	0.443687	2.25384	13.5279	208.693	3.861814	0.00388054	0.00497568	0.0158699	0.00103438	0.182291	0.0592583	0.0138397	0.00550098	0.0690681	0.0355	0.0900251	0.00286766	0.0386334	0.00069754	0.00646861	0.00450426	0.00112307	0.0100219	0.0345477	0.0259845	0.0014746	0.0668324	0.0118041	0.00419852	0.0045944	0.0285281	0.0170729	0.000799811	0.00183069	0.00948389	0.00206269	0.00865317	0.00354669	0.0246148	0.0464522	0.000949661	0.000867817	0.00359617	0.00243361	0.0202104	0.0181857	0.0231824	0.0202879	0.0292183	0.0177567	0.0205614	0.00470834	0.3762529
504	-168.9365	-232.7266	63.79013	0.00496501	0.00466464	0.033039	0.00802984	0.186579	0.0182312	0.00363148	0.0161089	0.0320005	0.0269961	0.118594	0.0244393	0.0185491	2.68589e-05	0.00216427	0.00837621	0.00526001	0.0232146	0.0306235	0.0269318	0.0137297	0.0335973	0.00721978	0.000623021	0.00225251	0.119443	0.00896417	0.0139588	0.00197833	0.0332994	0.00390003	0.0367167	0.00421107	0.00330609	0.060503	0.0568679	0.043132	0.0011816	0.0205832	0.00311772	0.0154513	0.0158649	0.00359946	0.0116082	0.0316214	0.0137897	0.029648	0.016963	0.136938	0.537788	1.85947	7.30257	58.9517	2.947748	0.00419841	0.00394442	0.0279377	0.00679002	0.157771	0.0154163	0.00307077	0.0136216	0.0270596	0.0228279	0.100283	0.0206658	0.0156851	2.27119e-05	0.0018301	0.00708291	0.00444786	0.0196303	0.0258952	0.0227735	0.0116098	0.0284099	0.00610504	0.000526826	0.00190472	0.101001	0.0075801	0.0118035	0.00167287	0.0281579	0.00329786	0.0310476	0.00356088	0.00279562	0.0511612	0.0480874	0.0364724	0.000999156	0.0174051	0.00263634	0.0130656	0.0134154	0.0030437	0.00981589	0.0267391	0.0116606	0.0250703	1.182594
540	-174.0788	-237.7488	63.66993	0.0268645	0.00128958	0.00208446	0.0101644	0.0545115	0.0547631	0.0260392	0.0426861	0.0473389	0.0184654	0.0644253	0.0181552	0.0565189	0.00830343	0.00635185	0.0119395	0.0226382	0.0704166	0.0329301	0.0255445	0.0127176	0.00944114	0.0100903	0.00510876	0.0281081	0.0581527	0.00971884	0.00641489	0.00419958	0.0637914	0.0245067	0.0143402	0.0135489	0.0676181	0.0708762	0.0648984	0.0160518	0.000920689	0.0388565	0.0274651	0.0228368	0.0558378	0.00302174	0.011959	0.0462063	0.00125167	0.011984	0.0174779	0.13895	0.540241	1.85103	7.19684	57.215	2.926127	0.0206435	0.000990952	0.00160176	0.00781064	0.0418883	0.0420816	0.0200093	0.0328013	0.0363766	0.0141894	0.0495064	0.013951	0.0434308	0.00638061	0.00488096	0.0091747	0.0173959	0.0541102	0.0253045	0.0196292	0.00977259	0.00725486	0.00775366	0.00392572	0.0215991	0.0446863	0.00746825	0.00492939	0.00322708	0.0490193	0.0188317	0.0110195	0.0104114	0.0519598	0.0544635	0.0498699	0.0123347	0.000707485	0.0298585	0.021105	0.0175485	0.0429075	0.002322	0.00918965	0.0355063	0.000961821	0.00920889	1.301354
576	-170.4008	-235.0432	64.64239	0.0533616	0.0213814	0.0221364	0.0256638	0.0295938	0.0597126	0.00292157	0.0108078	0.00305644	0.018849	0.0377579	0.00968844	0.0375912	0.000382056	0.000915311	0.00127779	0.0067594	0.045553	0.0212577	0.0551852	0.00631018	0.0206241	0.00488224	0.00239435	0.00545787	0.0716021	0.0110693	0.0161032	0.00757033	0.0043369	0.00816514	0.0116387	0.0140284	0.0267347	0.0121914	0.00989479	0.0346675	0.00144216	0.0269178	0.0298372	0.00635468	0.0177923	0.0213069	0.0153921	0.0164382	0.00986627	0.00402763	0.035965	0.19756	0.602936	1.65855	5.06176	27.8048	2.404356	0.0605764	0.0242723	0.0251293	0.0291336	0.033595	0.067786	0.00331658	0.0122691	0.00346968	0.0213975	0.0428629	0.0109984	0.0426737	0.000433711	0.00103906	0.00145055	0.0076733	0.0517119	0.0241319	0.0626464	0.00716334	0.0234126	0.00554234	0.00271808	0.00619579	0.081283	0.012566	0.0182804	0.00859387	0.00492327	0.0092691	0.0132123	0.0159251	0.0303493	0.0138397	0.0112326	0.0393547	0.00163714	0.0305572	0.0338714	0.00721385	0.0201979	0.0241877	0.0174731	0.0186607	0.0112002	0.00457219	0.8808988
612	-173.3546	-237.0506	63.69604	0.00380345	0.00500699	0.0242068	0.0234488	0.106414	0.0454962	0.00129236	0.0101312	0.0169845	0.0026423	0.0458573	0.00846897	0.00426585	0.00245534	0.00371383	0.0219569	0.0420102	0.0489962	0.0336023	0.0135054	0.00314626	0.029412	0.089744	0.0210885	0.0179186	0.0552191	0.00428246	0.00748196	0.000245958	0.0145526	0.00236442	0.0501163	0.00669504	0.0119811	0.0137129	0.00228953	0.010689	0.00241116	0.00612906	0.00771786	0.0116305	0.00163433	0.0058828	0.0351842	0.00658338	0.024183	0.00193172	0.0100484	0.106076	0.496604	2.01368	9.42722	99.5188	3.326367	0.00418657	0.00551135	0.0266452	0.0258108	0.117134	0.0500791	0.00142254	0.0111517	0.0186954	0.00290847	0.0504766	0.00932205	0.00469555	0.00270267	0.00408793	0.0241687	0.0462419	0.0539316	0.0369871	0.0148658	0.00346318	0.0323747	0.0987841	0.0232127	0.0197236	0.0607814	0.00471383	0.00823562	0.000270734	0.0160185	0.00260259	0.0551645	0.00736943	0.013188	0.0150942	0.00252015	0.0117657	0.00265403	0.00674645	0.00849529	0.012802	0.00179896	0.00647538	0.0387284	0.00724653	0.026619	0.0021263	0.908487
648	-182.6455	-245.9116	63.26605	0.000561452	0.00472511	0.0105012	0.0149479	0.0427938	0.00535232	0.00261431	0.00130559	0.0225085	0.0046299	0.0161339	0.00572467	0.0330959	0.0176505	0.0356871	0.00320883	0.0074814	0.00533193	0.0408116	0.0181639	0.00646396	0.0168664	0.0256737	0.019132	0.014349	0.020815	0.0116494	0.0021826	0.00377765	0.0291936	0.0180405	0.0190306	0.0196321	0.00203792	0.0342736	0.0027675	0.0203016	0.0113709	0.0284685	0.0256321	0.011458	0.0362575	0.0286946	0.0110952	0.00755333	0.00993441	0.028078	0.00469691	0.0732044	0.44234	2.2607	13.6604	212.906	3.876264	0.000740742	0.00623399	0.0138546	0.0197213	0.0564593	0.00706149	0.00344915	0.0017225	0.0296962	0.00610837	0.021286	0.00755274	0.0436644	0.0232868	0.0470831	0.00423351	0.00987045	0.00703458	0.0538441	0.0239642	0.00852811	0.0222524	0.0338721	0.0252415	0.0189311	0.0274619	0.0153694	0.00287957	0.00498397	0.038516	0.0238015	0.0251077	0.0259012	0.00268869	0.0452182	0.00365125	0.0267845	0.015002	0.0375594	0.0338173	0.0151169	0.0478356	0.0378577	0.0146383	0.00996535	0.0131068	0.0370441	0.7579594
684	-179.9112	-243.0727	63.16143	0.0473006	0.0719276	0.0296943	0.0545661	0.0198458	0.0648476	0.0813308	0.0523908	0.0504252	0.0267165	0.0866654	0.0267293	0.0285659	0.0183452	0.0454406	0.0217579	0.00851045	0.0131585	0.0812267	0.00924996	0.0215709	0.0162477	0.0244058	0.0303317	0.000613336	0.187989	0.0187177	0.0235379	0.00167025	0.0139067	0.0338678	0.0675558	0.0224958	0.0873749	0.152859	0.0237993	0.0203841	0.0226651	0.248077	0.0980523	0.0207452	0.00800088	0.0394115	0.0192433	0.0323268	0.0676207	0.0219755	0.0465598	0.224071	0.627093	1.59466	4.46287	21.4778	2.217665	0.0218565	0.0332361	0.013721	0.0252138	0.0091703	0.0299646	0.0375811	0.0242086	0.0233003	0.0123451	0.0400461	0.012351	0.0131997	0.0084769	0.0209971	0.0100538	0.00393248	0.00608026	0.037533	0.0042742	0.0099674	0.0075077	0.0112773	0.0140156	0.000283409	0.0868652	0.00864904	0.0108763	0.000771785	0.00642595	0.0156495	0.031216	0.0103948	0.040374	0.0706327	0.0109971	0.009419	0.010473	0.114631	0.0453077	0.00958588	0.00369702	0.0182112	0.00889189	0.0149375	0.031246	0.0101544	2.164141
720	-177.4351	-240.8488	63.4137	0.0560351	0.0526446	0.0147591	0.0262892	0.0937412	0.15322	0.112793	0.00401283	0.137482	0.0307778	0.0764654	0.0178527	0.0462882	0.0250581	0.020325	0.00263736	0.0535297	0.0551494	0.0185002	0.112944	0.0727468	0.0838189	0.121634	0.0271663	0.00353679	0.0610257	0.0153226	0.139932	0.0014843	0.0447987	0.0430863	0.076823	0.01413	0.0984254	0.08411	0.0621599	0.0228404	0.0196109	0.0476664	0.0134645	0.0307766	0.0148889	0.00777385	0.00150622	0.019871	0.0413788	0.0505163	0.0944839	0.316431	0.698387	1.43187	3.16024	10.5838	1.705955	0.0240391	0.0225846	0.00633168	0.0112781	0.040215	0.0657315	0.0483884	0.00172151	0.0589797	0.0132037	0.0328037	0.00765882	0.0198577	0.0107499	0.00871946	0.00113143	0.0229643	0.0236591	0.00793661	0.0484529	0.0312084	0.0359584	0.052181	0.0116544	0.00151729	0.0261801	0.00657342	0.0600309	0.000636765	0.0192187	0.018484	0.0329571	0.00606179	0.0422246	0.0360832	0.0266666	0.00979854	0.00841308	0.0204489	0.00577629	0.0132032	0.00638736	0.00333499	0.000646167	0.00852467	0.0177515	0.0216715	2.330999
756	-184.4488	-248.6058	64.15701	0.021852	0.0387679	0.04725	0.0627707	0.0161764	0.0694009	0.00970745	0.00815919	0.0461108	0.0146433	0.0357145	0.0592022	0.0214677	0.000540258	0.015841	0.0177577	0.0176278	0.0493718	0.0268684	0.00503876	0.0192978	0.0344729	0.0601649	0.0177706	0.00358555	0.00287651	0.019351	0.0134484	0.00255826	0.00415158	0.0366966	0.059496	0.00106423	0.0520723	0.0505043	0.00794788	0.00505252	0.0102029	0.00267741	0.0216042	0.0175666	0.0139564	0.00312913	0.0327913	0.0694363	0.00867381	0.00972402	0.0273788	0.172951	0.578424	1.72884	5.78198	36.5246	2.601591	0.0187645	0.0332902	0.0405738	0.0539016	0.0138908	0.059595	0.00833585	0.00700635	0.0395957	0.0125743	0.0306683	0.0508373	0.0184344	0.000463923	0.0136028	0.0152487	0.0151371	0.0423958	0.0230721	0.00432682	0.0165711	0.0296021	0.051664	0.0152597	0.00307894	0.00247008	0.0166169	0.0115482	0.00219679	0.00356499	0.0315116	0.0510896	0.000913865	0.0447148	0.0433684	0.0068249	0.00433863	0.00876132	0.00229911	0.0185517	0.0150846	0.0119844	0.002687	0.0281581	0.0596254	0.00744826	0.00835008	1.164542
792	-179.0071	-242.6596	63.65245	0.0193653	0.0525781	0.00470419	0.0686188	0.0146101	0.0325742	0.00778965	0.00854018	0.0376412	0.00291378	0.0405553	0.0162715	0.0706862	0.000675898	0.00448324	0.0102239	0.0524981	0.0268534	0.0233987	0.0256142	0.0341537	0.00437217	0.0303435	0.00648335	0.0040666	0.00833729	0.00600257	0.00209712	0.00536188	0.000457597	0.0235716	0.0212451	6.63621e-05	0.0921071	0.0980801	0.0821841	0.00443618	0.0100014	0.0811765	0.0366386	0.000802385	0.021753	0.000471164	0.104352	0.00879005	0.00317537	0.00410118	0.0147796	0.128038	0.526631	1.89886	7.81018	67.661	3.047381	0.0159356	0.0432662	0.00387105	0.056466	0.0120226	0.0268051	0.00641005	0.00702766	0.0309747	0.00239773	0.0333727	0.0133897	0.0581672	0.000556192	0.00368923	0.00841316	0.0432004	0.0220975	0.0192546	0.0210778	0.0281049	0.00359784	0.0249695	0.00533511	0.00334638	0.00686071	0.00493948	0.0017257	0.00441226	0.000376554	0.0193969	0.0174825	5.46089e-05	0.0757944	0.0807095	0.0676288	0.0036505	0.0082301	0.0667997	0.0301496	0.000660278	0.0179004	0.000387718	0.0858704	0.00723328	0.00261299	0.00337484	1.215224
828	-174.6113	-235.373	60.76172	0.0645021	0.0185931	0.0534793	0.0469921	0.0979839	0.223661	0.0265787	0.0329277	0.0564692	0.00717247	0.00158412	0.229713	0.0456305	0.0101302	0.00571469	0.0256363	0.0950636	0.0846254	0.00885291	0.0810285	0.0517421	0.0725561	0.00701388	0.0608986	0.151764	0.172003	0.0647146	0.0307244	0.024688	0.00115005	0.103162	0.0565212	0.044113	0.0324786	0.293407	0.327342	0.0915975	0.0456135	0.129186	0.065751	0.0591536	0.112759	0.0515367	0.0266538	0.075241	0.0202458	0.0725507	0.0317998	0.18605	0.591749	1.68991	5.37491	31.4467	2.493354	0.0186373	0.00537233	0.0154524	0.013578	0.0283116	0.0646251	0.00767969	0.00951418	0.0163163	0.00207243	0.000457719	0.0663736	0.0131846	0.00292703	0.00165121	0.0074074	0.0274679	0.0244518	0.00255797	0.0234125	0.0149505	0.0209645	0.0020266	0.0175962	0.0438509	0.0496988	0.0186987	0.00887756	0.00713338	0.000332297	0.0298078	0.0163313	0.0127461	0.00938443	0.0847774	0.0945828	0.0264663	0.0131797	0.0373273	0.0189982	0.0170919	0.0325808	0.0148911	0.00770139	0.0217403	0.00584986	0.0209629	3.460905
864	-170.8412	-234.3177	63.47648	0.0356536	0.0188914	0.0358602	0.0289123	0.0605793	0.0210456	0.00275617	0.000647211	0.00779867	0.00272847	0.00346045	0.0381482	0.0579721	0.00202206	0.00195684	0.029206	0.0067337	0.00967986	0.00932915	0.0515607	0.00905307	0.00322817	0.0149963	0.0115519	0.00161424	0.0422636	0.0123353	0.020739	0.00242813	0.00340878	0.0297255	0.0121647	0.0323384	0.0260402	0.0394995	0.0450971	0.021139	0.0237528	0.00327589	0.04454	0.00920214	0.0370139	0.00672978	0.0285239	0.0205816	0.0764698	0.0154257	0.00857949	0.0982074	0.484805	2.06268	10.1825	116.557	3.440637	0.0350204	0.0185559	0.0352233	0.0283988	0.0595034	0.0206719	0.00270722	0.000635717	0.00766018	0.00268002	0.003399	0.0374707	0.0569426	0.00198615	0.00192209	0.0286873	0.00661411	0.00950795	0.00916347	0.0506451	0.0088923	0.00317084	0.01473	0.0113467	0.00158557	0.041513	0.0121162	0.0203707	0.00238501	0.00334824	0.0291976	0.0119486	0.0317641	0.0255778	0.038798	0.0442962	0.0207635	0.023331	0.00321771	0.043749	0.00903872	0.0363566	0.00661027	0.0280174	0.020216	0.0751117	0.0151517	1.01808
900	-176.5889	-237.6339	61.04501	0.140414	0.0590895	0.00589887	0.0545857	0.197376	0.0875052	0.0850606	0.00364009	0.0255589	0.0234155	0.108289	0.167594	0.0669309	0.00458433	0.0212296	0.0587405	0.00208525	0.0663865	0.0282767	0.0583942	0.0641194	0.0296035	0.0127295	0.122205	0.00815633	0.190547	0.0998082	0.139371	0.0503573	0.0406328	0.0229837	0.0347176	0.134311	0.0523735	0.0178519	0.132795	0.0425157	0.0207392	0.0314037	0.0556776	0.0733563	0.0865831	0.218889	0.0313614	0.0145691	0.15761	0.0511631	0.025571	0.167284	0.572443	1.7469	5.97786	39.1069	2.650986	0.043859	0.0184569	0.00184254	0.0170501	0.0616514	0.0273327	0.0265691	0.001137	0.00798343	0.00731396	0.0338245	0.0523489	0.0209062	0.00143194	0.00663118	0.0183479	0.000651337	0.0207361	0.00883235	0.0182397	0.020028	0.00924679	0.00397614	0.0381714	0.00254767	0.0595184	0.0311756	0.0435333	0.0157294	0.0126919	0.00717908	0.0108442	0.0419527	0.0163591	0.00557613	0.0414793	0.01328	0.006478	0.0098091	0.0173912	0.0229132	0.0270446	0.0683709	0.00979588	0.00455072	0.0492301	0.015981	3.201487
936	-164.8816	-229.0299	64.14828	0.00700535	0.0220985	0.0385481	0.0658347	0.0688194	0.0277791	0.0217448	0.0972175	0.0438927	0.0346598	0.00303933	0.01682	0.0784988	0.00131738	0.0177769	0.0298106	0.000868591	0.0881383	0.00510733	0.0282754	0.00252942	0.0513691	0.00390176	0.016763	0.0106016	0.11665	0.00664284	0.0319932	0.0175412	0.0149332	0.00549744	0.0223202	0.013707	0.0321771	0.0164248	0.0702433	0.0826151	0.0210038	0.0310227	0.00603041	0.0525185	0.00510895	0.0138538	0.0761213	0.021441	0.00502613	0.0275016	0.0458578	0.222417	0.625646	1.59835	4.49606	21.8065	2.22865	0.00475651	0.0150045	0.0261735	0.0447007	0.0467272	0.0188615	0.0147644	0.066009	0.0298024	0.0235334	0.00206365	0.0114205	0.0532994	0.000894479	0.0120702	0.0202409	0.000589759	0.0598444	0.00346779	0.0191985	0.00171743	0.0348787	0.00264923	0.0113818	0.00719828	0.0792032	0.00451038	0.0217228	0.0119102	0.0101394	0.00373267	0.015155	0.00930679	0.0218477	0.0111522	0.047694	0.0560943	0.0142612	0.0210639	0.00409455	0.0356592	0.00346889	0.00940652	0.0516851	0.0145581	0.00341266	0.0186732	1.472791
972	-166.4862	-230.9667	64.48048	0.0536547	0.00711885	0.0118173	0.0231085	0.151609	0.0485648	0.00656402	0.0207097	0.03069	0.018398	0.00407265	0.00554979	0.0329939	0.00712431	0.00261802	0.0381503	0.0110199	0.012227	0.00942035	0.0242808	0.000129323	0.00582316	0.0105056	0.0198501	0.00307526	0.0623773	0.000507881	0.0259666	0.0197596	0.0168149	0.00281801	0.0184072	0.0237272	0.010263	0.0104319	0.0336819	0.016293	0.0187172	0.013985	0.0124088	0.0277112	0.0288961	0.00370384	0.009442	0.00513147	0.00202175	0.0280749	0.0313619	0.184795	0.590502	1.69348	5.41139	31.8859	2.503382	0.0564658	0.00749182	0.0124365	0.0243192	0.159552	0.0511092	0.00690792	0.0217947	0.0322979	0.0193619	0.00428602	0.00584056	0.0347225	0.00749756	0.00275518	0.040149	0.0115973	0.0128676	0.0099139	0.025553	0.000136099	0.00612825	0.011056	0.0208901	0.00323638	0.0656454	0.00053449	0.027327	0.0207948	0.0176959	0.00296565	0.0193715	0.0249703	0.0108007	0.0109785	0.0354465	0.0171467	0.0196979	0.0147177	0.013059	0.029163	0.0304101	0.00389789	0.00993668	0.00540032	0.00212767	0.0295458	0.950216
1008	-174.1818	-237.6647	63.48291	0.013447	0.024383	0.0324702	0.0323315	0.113056	0.0893947	0.021779	0.0197103	0.0155263	0.0548146	0.0150866	0.00250337	0.282123	0.0315253	0.00850184	0.0257707	0.0129491	0.0178663	0.0274855	0.0196787	0.0663254	0.0182825	0.0117073	0.0271486	0.0131505	0.155691	0.00202621	0.0526063	0.0581174	0.00764919	0.0434476	0.0933087	0.138673	0.0282861	0.0903002	0.0321836	0.0734585	0.0273279	0.0728901	0.00796912	0.0422567	0.0144884	0.00954794	0.0113416	0.0218043	0.0113529	0.0179517	0.0524862	0.237554	0.63863	1.56585	4.20957	19.0526	2.131033	0.00669107	0.0121327	0.0161568	0.0160877	0.0562551	0.0444817	0.010837	0.00980759	0.00772569	0.0272751	0.0075069	0.00124565	0.140381	0.0156866	0.00423041	0.0128232	0.00644332	0.00889004	0.0136765	0.00979189	0.0330027	0.00909714	0.00582543	0.0135088	0.00654351	0.0774701	0.00100822	0.0261762	0.0289185	0.00380614	0.021619	0.0464292	0.0690021	0.0140748	0.0449323	0.0160142	0.036552	0.013598	0.0362692	0.00396533	0.0210264	0.00720925	0.00475094	0.00564346	0.0108496	0.00564907	0.00893252	2.009696
1044	-181.7302	-245.5753	63.84508	0.0133466	0.0163788	0.00561292	0.0180845	0.0244151	0.0236199	0.00104601	0.012237	0.0626758	0.00473514	0.0103277	0.00573809	0.0398929	0.0203517	0.0105857	0.00793089	0.033643	0.0125512	0.000819193	0.0291195	0.0136266	0.00233883	0.00123412	0.00889627	0.00331483	0.0307048	0.0112079	0.00681273	0.0157668	0.0334712	0.0024375	0.0474578	0.00572972	0.003736	0.0196179	0.0104925	0.0262062	0.00943	0.00738182	0.00193245	0.0407372	0.00358093	0.00994617	0.0138021	0.0191647	0.00130279	0.0279641	0.0102121	0.106915	0.497827	2.00873	9.35318	97.923	3.314679	0.0182479	0.0223936	0.00767416	0.0247257	0.0333811	0.0322938	0.00143013	0.0167308	0.0856923	0.00647402	0.0141203	0.0078453	0.0545427	0.0278254	0.014473	0.0108434	0.0459978	0.0171605	0.00112003	0.0398131	0.0186307	0.00319773	0.00168733	0.0121633	0.00453214	0.0419805	0.0153237	0.00931458	0.0215569	0.0457628	0.00333263	0.0648857	0.00783385	0.00510798	0.0268222	0.0143457	0.0358299	0.012893	0.0100926	0.0026421	0.0556971	0.00489596	0.0135987	0.0188706	0.0262026	0.00178122	0.0382333	0.7314054
1080	-176.868	-240.4578	63.58985	0.0282479	0.0280408	0.000410006	0.0401639	0.0710644	0.00613545	0.0114666	0.0148594	0.0451398	0.00218343	0.00904798	0.0124421	0.0339418	0.0015751	0.0737613	0.010213	0.0322209	0.0152275	0.014706	0.0336898	0.00629561	0.0533312	0.0482803	0.0454959	0.0506668	0.0290777	0.0174725	0.0343657	0.0195648	0.0181299	0.0584979	0.0285672	0.0217625	0.00996602	0.0251256	0.0241081	0.00924854	0.00590034	0.0502986	0.00549578	0.092992	0.000125244	0.00946807	0.0345362	0.0386547	0.00573038	0.0157231	0.0141954	0.125545	0.52341	1.91055	7.96529	70.4451	3.076538	0.022718	0.0225514	0.000329741	0.0323012	0.0571525	0.00493434	0.00922186	0.0119505	0.036303	0.00175599	0.0072767	0.0100064	0.0272972	0.00126675	0.0593214	0.00821364	0.0259131	0.0122465	0.0118271	0.0270945	0.00506315	0.0428908	0.0388287	0.0365894	0.040748	0.0233853	0.014052	0.0276381	0.0157347	0.0145807	0.0470461	0.0229747	0.0175022	0.00801502	0.0202069	0.0193886	0.007438	0.00474526	0.0404519	0.00441989	0.0747874	0.000100726	0.00761455	0.0277752	0.0310874	0.00460858	0.0126451	1.243418
